id,text,category
BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",FOOD#QUALITY
BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",FOOD#STYLE_OPTIONS
BFC#9:19,I heard the lobster roll was excellent.,FOOD#QUALITY
BFC#9:20,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand).",SERVICE#GENERAL
BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh.",FOOD#QUALITY
BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh.",FOOD#PRICES
BFC#9:22,"Service not the friendliest to our ""large party""!",SERVICE#GENERAL
BFC#9:23,Probably would not go back here.,RESTAURANT#GENERAL
BG#5:0,Great Indian food,FOOD#QUALITY
BG#5:1,"I lived on 50th st, and wanted Indian one day so decided to check this place out.",
BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",FOOD#QUALITY
BG#5:3,"Very ""normal Indian food"", but done really well.",FOOD#STYLE_OPTIONS
BG#5:3,"Very ""normal Indian food"", but done really well.",FOOD#QUALITY
BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",RESTAURANT#GENERAL
BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",RESTAURANT#PRICES
BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",FOOD#PRICES
BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",AMBIENCE#GENERAL
BG#5:5,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",SERVICE#GENERAL
BG#5:6,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,SERVICE#GENERAL
BG#5:6,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,RESTAURANT#PRICES
BG#5:7,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",FOOD#QUALITY
BG#5:7,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",RESTAURANT#PRICES
BG#8:0,One of the BEST,RESTAURANT#GENERAL
BG#8:1,"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""",RESTAURANT#GENERAL
BG#8:2,My GF and I dine at Bukhara often as she lives near it.,
BG#8:3,The lunch buffet is expensive but is deff worth it.,FOOD#PRICES
BG#8:3,The lunch buffet is expensive but is deff worth it.,FOOD#QUALITY
BG#8:4,We go often for lunch and the place is packed.,
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,SERVICE#GENERAL
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,FOOD#QUALITY
BG#8:6,Bukhara is on my top 5 Indian places in NYC,RESTAURANT#GENERAL
DBG#2:0,Wretched and retching,RESTAURANT#GENERAL
DBG#2:1,This will be only the third online review I have ever made about a restaurant in my life.,
DBG#2:2,They have all been tonight and they have all been about the same restaurant.,
DBG#2:3,I have never been so disgusted by both food an service.,FOOD#QUALITY
DBG#2:3,I have never been so disgusted by both food an service.,SERVICE#GENERAL
DBG#2:4,For starters they delivered us someone else's order.,SERVICE#GENERAL
DBG#2:5,"Fine, I wont hang you for that.",
DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",FOOD#QUALITY
DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",FOOD#QUALITY
DBG#2:7,"Not one to jump to complaints (hence my lack of previous online reviewing), I called the restaurant to give them a heads up that their kitchen might want to check the cleanliness of their prep stations.",
DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",FOOD#QUALITY
DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",SERVICE#GENERAL
DBG#2:9,None was made so i hung up.,SERVICE#GENERAL
DBG#2:10,Less than three minutes passed before I found myself doubled over the toilet.,FOOD#QUALITY
DBG#2:11,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",FOOD#QUALITY
DBG#2:11,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",SERVICE#GENERAL
DBG#2:12,"Not only have I worked in restaurants for many years, I am now in culinary school, I am a huge lover of oysters and fish, and my girlfriend is half Korean!",
DBG#2:13,We know the difference between and oyster and bad fish.,
DBG#2:14,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",RESTAURANT#GENERAL
DBG#2:15,Eat at your own risk.,FOOD#QUALITY
CLF#7:0,Gorgeous place ideal for a romantic dinner,AMBIENCE#GENERAL
CLF#7:0,Gorgeous place ideal for a romantic dinner,RESTAURANT#MISCELLANEOUS
CLF#7:1,I took my boyfriend for a dinner on saturday night.,
CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,FOOD#QUALITY
CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,AMBIENCE#GENERAL
CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,SERVICE#GENERAL
CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,SERVICE#GENERAL
CLF#7:4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,RESTAURANT#MISCELLANEOUS
DBG#7:0,More Williamsburg Garbage,RESTAURANT#GENERAL
DBG#7:1,My wife and I visited Dokebi tonight.,
DBG#7:2,We ordered dosut bibimbap and nakgi-bokum.,
DBG#7:3,The dishes came out around 5 minutes apart.,SERVICE#GENERAL
DBG#7:4,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",FOOD#QUALITY
DBG#7:4,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",FOOD#STYLE_OPTIONS
DBG#7:5,Too bad I had paid an extra $2 for the stone bowl.,FOOD#PRICES
DBG#7:6,The nakgi-bokum was horrible.,FOOD#QUALITY
DBG#7:7,Easily the worst stir-fried squid I've ever tasted.,FOOD#QUALITY
DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean.,FOOD#QUALITY
DBG#7:9,"The side dishes were passable, and I did get a refill upon request.",FOOD#QUALITY
DBG#7:9,"The side dishes were passable, and I did get a refill upon request.",FOOD#STYLE_OPTIONS
DBG#7:10,The real problem I had with this place was the complete lack of service.,SERVICE#GENERAL
DBG#7:11,I mentioned the squid dish wasn't very good when the waitress visited.,
DBG#7:12,She just nodded and walked off.,SERVICE#GENERAL
DBG#7:13,"There were no communications issues either, as she spoke perfect English.",
DBG#7:14,"As to my comment about the food, no apology or acknowledgment was made.",SERVICE#GENERAL
DBG#7:15,My wife had barely touched that mess of a dish.,FOOD#QUALITY
DBG#7:16,We were charged full price.,SERVICE#GENERAL
DBG#7:17,"If you ware looking for Korean fusion, I suggest you try some of the places in the East Village.",
DBG#7:18,"Authentic Korean food lovers should visit 32nd Street, of course.",
ADLT#9:0,Lives up to the hype,RESTAURANT#GENERAL
ADLT#9:1,We've lived around the corner from this place for over a year and finally had dinner there.,
ADLT#9:2,We've tried before but it always packed and doesn't take reservations.,RESTAURANT#MISCELLANEOUS
ADLT#9:3,It was well worth the wait.,RESTAURANT#GENERAL
ADLT#9:4,The wife had the risotto which was amazing.,FOOD#QUALITY
ADLT#9:5,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",FOOD#STYLE_OPTIONS
ADLT#9:5,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",FOOD#QUALITY
ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.,FOOD#QUALITY
ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.,FOOD#QUALITY
EVPK#4:0,i love margherita pizza – i looove east village pizza,RESTAURANT#GENERAL
EVPK#4:0,i love margherita pizza – i looove east village pizza,FOOD#QUALITY
EVPK#4:1,"Love this place, every time we are in the city this is one of the places we always go.",RESTAURANT#GENERAL
EVPK#4:2,A quintessential slice of NYC pizza.,FOOD#QUALITY
EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",FOOD#QUALITY
EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",FOOD#QUALITY
EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",FOOD#QUALITY
EVPK#4:4,"Personally I like the margherita pizza better, but they are all good.",FOOD#QUALITY
EVPK#4:4,"Personally I like the margherita pizza better, but they are all good.",FOOD#QUALITY
Z#6:0,Possibly the Most Romantic Restaurant in the City,AMBIENCE#GENERAL
Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",RESTAURANT#GENERAL
Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",AMBIENCE#GENERAL
Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",LOCATION#GENERAL
Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",AMBIENCE#GENERAL
Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",AMBIENCE#GENERAL
Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",AMBIENCE#GENERAL
Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",AMBIENCE#GENERAL
Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,AMBIENCE#GENERAL
Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,SERVICE#GENERAL
Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",FOOD#PRICES
Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",FOOD#STYLE_OPTIONS
Z#6:6,I never used to be a fan of sakes but am lately experimenting with it a lot more and am acquiring a better taste of it.,
Z#6:7,We started off with a delightful sashimi amuse bouche.,FOOD#QUALITY
